PRODUCT_ID,DEPARTMENT_NAME,HEIGHT_INCHES,WIDTH_INCHES,DEPTH_INCHES,WEIGHT_GRAMS
17180494,Beverages,,,,4.79E+01
17180496,Snacks,,,,2.69E+02
17180500,Pets,,,,9.07E+03
17180520,Pantry,,,,3.40E+02
17180528,International,,,,2.83E+02
17180534,Meat & Seafood,,,,7.37E+02
17180536,Frozen,,,,
17180552,Pantry,,,,3.55E+02
17180554,Pantry,,,,5.03E+02
17180580,Beverages,,,,
17180590,Canned Goods,,,,1.98E+02
17180592,Beverages,,,,
17180596,Snacks,,,,3.40E+01
17180598,Pantry,,,,3.40E+02
17180612,Pantry,,,,3.55E+02
17180630,Pantry,,,,
17180632,Household,,,,
17180634,Snacks,,,,2.83E+01
17180652,Dairy & Eggs,,,,4.25E+02
17180656,Pantry,,,,2.96E+01
17180660,Dry Goods & Pasta,,,,4.54E+02
17180662,Dairy & Eggs,,,,4.54E+02
17180664,Beverages,,,,4.26E+03
17180668,Snacks,,,,2.55E+02
17180671,Beverages,,,,7.51E+02
17180676,Pets,,,,1.80E+03
17180682,Pantry,,,,9.92E+01
17180692,Deli,,,,9.07E+02
17180700,Canned Goods,,,,1.42E+02
17180711,Beverages,,,,
17180713,Pantry,,,,3.55E+02
17180715,Snacks,,,,3.40E+02
17180721,Pantry,,,,4.76E+01
17180725,Dry Goods & Pasta,,,,3.69E+01
17180745,Dairy & Eggs,,,,1.98E+02
17180747,Snacks,,,,1.56E+02
17180749,Snacks,,,,2.83E+02
17180759,Snacks,,,,1.70E+02
17180767,Canned Goods,,,,
17180769,Bakery,,,,3.52E+02
17180781,Beverages,,,,3.55E+02
17180785,Canned Goods,,,,9.46E+02
17180795,Frozen,,,,5.39E+02
17180803,Canned Goods,,,,
17180807,Snacks,,,,
17180819,Canned Goods,,,,4.11E+02
17180823,Dry Goods & Pasta,,,,3.97E+02
17180839,Frozen,,,,1.59E+02
17180847,Beverages,,,,
17180852,Pantry,,,,3.55E+02
17180859,Dry Goods & Pasta,,,,9.07E+02
17180861,Breakfast,,,,5.07E+01
17180863,Canned Goods,,,,
17180870,Pantry,,,,1.98E+02
17180884,Pets,,,,
17180886,Pantry,,,,5.81E+02
17180890,Pantry,,,,2.96E+01
17180896,Snacks,,,,3.97E+01
17180898,Beverages,,,,
17180900,Beverages,,,,3.40E+02
17180904,Frozen,,,,1.42E+03
17180908,Dry Goods & Pasta,,,,9.07E+02
17180910,Beverages,,,,
17180916,Beverages,,,,3.55E+02
17180924,Beverages,,,,
17180930,Canned Goods,,,,5.67E+02
17180932,Pantry,,,,4.54E+02
17180946,Pantry,,,,5.78E+01
17180948,Pantry,,,,7.10E+02
17180952,Household,,,,
17180964,Pantry,,,,3.46E+02
17180966,Beverages,,,,9.46E+02
17180980,Snacks,,,,
17180998,Snacks,,,,3.40E+02
17181008,Beverages,,,,
17181018,Pantry,,,,5.91E+01
17181022,Pantry,,,,7.09E+02
17181034,International,,,,1.56E+02
17181038,Beverages,,,,
17181044,Snacks,,,,9.92E+01
17181054,Snacks,,,,2.83E+02
17181062,Pets,,,,2.04E+03
17181064,Snacks,,,,2.27E+02
17181071,Snacks,,,,2.83E+02
17181079,Snacks,,,,3.12E+02
17181083,Pantry,,,,1.18E+02
17181089,Pantry,,,,2.13E+01
17181091,Beverages,,,,
17181093,Beverages,,,,
17181101,Pantry,,,,2.96E+01
17181106,Snacks,,,,5.47E+01
17181107,Canned Goods,,,,2.83E+01
17181127,Beverages,,,,
17181139,Beverages,,,,
17181149,Snacks,,,,3.12E+02
17181155,Beverages,,,,1.89E+03
17181157,Pantry,,,,5.98E+01
17181169,Pantry,,,,6.80E+02
17181175,Beverages,,,,7.51E+02
17181177,Pantry,,,,5.67E+02
17181181,Pantry,,,,3.97E+01
17181191,Household,,,,
17181193,Pantry,,,,5.39E+02
17181199,Household,,,,2.60E+02
17181207,Snacks,,,,2.83E+02
17181211,Bakery,,,,2.60E+02
17181217,Pets,,,,2.27E+03
17181219,Beverages,,,,
17181221,Pantry,,,,1.06E+03
17181231,Beverages,,,,
17181235,Pantry,,,,2.37E+02
17181245,Beverages,,,,1.89E+03
17181255,Beverages,,,,3.49E+01
17181263,Pets,,,,3.74E+02
17181269,Beverages,,,,1.18E+02
17181270,Pantry,,,,3.40E+02
17181281,Frozen,,,,5.10E+02
17181289,Snacks,,,,1.42E+00
17181303,Dry Goods & Pasta,,,,3.49E+01
17181306,Pets,,,,5.95E+01
17181310,Produce,,,,1.98E+02
17181316,Pantry,,,,2.55E+02
17181328,Pantry,,,,5.39E+02
17181334,Snacks,,,,9.92E+01
17181348,Personal Care,,,,
17181363,Pantry,,,,6.80E+02
17181367,Pantry,,,,5.39E+02
17181371,Snacks,,,,4.08E+02
17181383,Beverages,,,,
17181387,Snacks,,,,3.97E+01
17181393,Beverages,,,,
17181397,Pets,,,,1.13E+04
17181405,Pantry,,,,2.27E+02
17181409,Frozen,,,,5.67E+02
17181417,Pantry,,,,3.63E+02
17181427,Pantry,,,,5.50E+01
17181429,Pets,,,,
17181445,Pantry,,,,5.39E+02
17181447,Beverages,,,,
17181451,Pantry,,,,4.73E+02
17181461,Canned Goods,,,,1.98E+02
17181463,Household,,,,
17181472,Beverages,,,,3.40E+02
17181476,Dairy & Eggs,,,,2.27E+02
17181482,Beverages,,,,
17181500,Household,15.75,4.36,,3.76E+02
17181504,Pantry,,,,5.91E+01
17181532,Beverages,,,,3.25E+02
17181536,Pantry,,,,7.54E+02
17181538,Dry Goods & Pasta,,,,4.54E+02
17181542,Pets,,,,3.60E+02
17181548,Pets,,,,1.81E+03
17181558,Pantry,,,,2.96E+02
17181560,Alcohol,,,,1.89E+03
17181568,Canned Goods,,,,2.83E+02
17181578,Dry Goods & Pasta,,,,3.55E+02
17181586,Dairy & Eggs,,,,3.36E+02
17181592,Dry Goods & Pasta,,,,4.54E+02
17181632,Pantry,,,,2.96E+01
17181636,Snacks,,,,
17181640,Dry Goods & Pasta,,,,5.00E+02
17181680,Household,6,4.03,,3.18E+01
17181696,Frozen,,,,5.67E+02
17181704,Snacks,,,,2.49E+02
17181719,Pantry,,,,2.96E+01
17181730,Pets,,,,
17181738,Frozen,,,,4.73E+02
17181740,Pantry,,,,5.91E+01
17181744,Beverages,,,,
17181766,Pets,,,,1.80E+03
17181782,Frozen,,,,5.67E+02
17181784,Pantry,,,,1.79E+02
17181788,Canned Goods,,,,3.80E+01
17181800,Snacks,,,,
17181810,Snacks,,,,1.56E+02
17181820,Bakery,,,,4.62E+02
17181822,Pets,,,,9.07E+03
17181834,Snacks,,,,4.54E+02
17181842,Snacks,,,,2.49E+02
17181858,Pantry,,,,5.39E+02
17181864,Pantry,,,,2.96E+01
17181881,Pantry,,,,5.30E+01
17181897,Pantry,,,,5.98E+01
17181908,Pantry,,,,5.70E+01
17181916,Pets,,,,
17181918,Frozen,,,,2.27E+02
17181928,Snacks,,,,6.80E+02
17181942,Household,,,,
17181958,Beverages,,,,3.26E+02
17181970,Household,,,,
17181980,Dry Goods & Pasta,,,,4.54E+03
17181982,Pets,,,,3.60E+02
17182018,Pantry,,,,5.39E+02
17182034,Beverages,,,,
17182048,Pantry,,,,7.80E+01
17182078,Pantry,,,,2.96E+01
17182082,Pantry,,,,2.21E+01
17182084,Beverages,,,,1.10E+02
17182106,Pantry,,,,2.96E+01
17182128,Pantry,,,,4.54E+00
17182156,Pantry,,,,4.68E+01
17182164,Pantry,,,,4.88E+01
17182186,Bulk,,,,1.13E+04
17182190,Dry Goods & Pasta,,,,3.14E+02
17182206,Beverages,,,,
17182220,Babies,,,,
17182224,Snacks,,,,5.39E+01
17182256,Pets,,,,
17182258,Snacks,,,,1.98E+02
17182260,Bakery,,,,4.54E+02
17182262,Household,,,,2.96E+03
17182279,Pantry,,,,5.78E+01
17182281,Snacks,,,,4.68E+02
17182285,Pantry,,,,3.14E+02
17182291,Deli,,,,6.24E+02
17182304,Dairy & Eggs,,,,2.96E+01
17182330,Beverages,,,,2.22E+02
17182388,Pantry,,,,2.96E+01
17182404,Pantry,,,,
17182406,Pantry,,,,2.96E+01
17182428,Pantry,,,,1.70E+02
17182432,Beverages,,,,8.99E+01
17182434,Household,,,,2.96E+03
17182438,Dry Goods & Pasta,,,,4.54E+02
17182452,Household,,,,
17182458,Snacks,,,,9.07E+02
17182472,Pantry,,,,4.65E+01
17182484,Deli,,,,2.49E+02
17182494,Pantry,,,,5.67E+01
17182502,Pantry,,,,1.48E+02
17182516,Pantry,,,,2.96E+01
17182518,Deli,,,,2.63E+02
17182522,Pantry,,,,3.35E+02
17182546,Pantry,,,,1.19E+02
17182556,Pantry,,,,3.55E+02
17182582,Pantry,,,,3.14E+02
17182584,Pantry,,,,6.18E+01
17182630,Pantry,,,,7.10E+02
17182696,Pets,13,11,4,2.96E+02
17182729,Household,,,,2.96E+03
17182783,Deli,,,,6.24E+02
17182813,Household,,,,
17182831,Household,,,,
17182849,Pets,,,,4.49E+03
17182891,Pets,,,,
17182894,Pantry,,,,5.27E+01
17182974,Beverages,,,,
17183072,Pantry,,,,7.50E+02
17183092,Beverages,,,,3.40E+02
17183132,Pets,,,,1.81E+04
17183238,Pets,,,,1.60E+01
17183244,Pantry,,,,3.69E+01
17183250,Household,,,,
17183261,Household,,,,
17183285,Dry Goods & Pasta,,,,4.54E+03
17183289,Pets,,,,
17183314,Pantry,,,,6.80E+02
17183496,Snacks,,,,5.67E+02
17183520,Snacks,,,,5.67E+02
17183626,Pets,,,,
17183640,Pantry,,,,4.71E+01
17183646,Snacks,,,,2.83E+02
17183838,Snacks,,,,6.80E+02
17183848,Pantry,,,,9.46E+02
17183870,Pantry,,,,1.48E+02
17183909,Personal Care,,,,2.22E+02
17183929,Personal Care,,,,4.73E+02
17183957,Personal Care,,,,
17183973,Snacks,,,,9.64E+02
17183975,Personal Care,,,,
17183981,Dairy & Eggs,,,,
17184059,Pets,,,,9.07E+03
17184065,Pets,,,,
17184092,Pets,,,,
17184106,Pets,,,,
17184178,Personal Care,,,,
17184206,Personal Care,,,,
17184224,Personal Care,,,,9.46E+02
17184226,Personal Care,,,,
17184240,Personal Care,,,,
17184262,Personal Care,,,,
17184274,Personal Care,,,,
17184278,Personal Care,,,,
17184295,Personal Care,,,,
17184307,Personal Care,,,,
17184319,Personal Care,,,,
17184341,Personal Care,,,,
17184351,Household,,,,
17184357,Personal Care,,,,
17184381,Personal Care,,,,8.50E+01
17184399,Personal Care,,,,
17184409,Personal Care,,,,7.10E+02
17184411,Personal Care,,,,8.87E+00
17184417,Personal Care,,,,
17184419,Personal Care,,,,
17184433,Personal Care,,,,1.13E+02
17184453,Personal Care,,,,1.70E+02
17184460,Personal Care,,,,
17184467,Personal Care,,,,4.73E+02
17184481,Personal Care,,,,
17184489,Personal Care,,,,
17184490,Personal Care,,,,
17184503,Personal Care,,,,7.01E+02
17184509,Personal Care,,,,
17184511,Personal Care,,,,
17184539,Personal Care,,,,
17184547,Personal Care,,,,
17184549,Personal Care,,,,
17184575,Personal Care,,,,
17184579,Personal Care,,,,
17184583,Personal Care,,,,
17184625,Personal Care,,,,
17184627,Personal Care,,,,
17184631,Personal Care,,,,
17184633,Personal Care,,,,
17184643,Personal Care,,,,
17184659,Personal Care,,,,9.17E+00
17184665,Personal Care,,,,7.63E+02
17184671,Personal Care,,,,
17184679,Personal Care,,,,
17184681,Personal Care,,,,
17184685,Personal Care,,,,
17184692,Personal Care,,,,
17184738,Personal Care,,,,5.00E+02
17184752,Personal Care,,,,
17184782,Personal Care,,,,
17184826,Personal Care,,,,1.36E+03
17184838,Personal Care,,,,
17184842,Personal Care,,,,3.99E+02
17184844,Personal Care,,,,
17184861,Personal Care,,,,1.36E+03
17184871,Personal Care,,,,9.76E+00
17184895,Personal Care,9.32,4.59,,1.13E+03
17184901,Personal Care,,,,
17184931,Personal Care,,,,
17184943,Personal Care,,,,
17184949,Personal Care,,,,
17184955,Personal Care,,,,
17184985,Personal Care,4.55,2.5,2.5,2.39E+02
17185001,Personal Care,,,,
17185003,Personal Care,,,,
17185009,Personal Care,2.72,3.71,3.7,4.08E+02
17185070,Personal Care,5.85,3.13,3.13,2.76E+02
17185145,Personal Care,,,,1.77E+02
17185193,Personal Care,,,,
17185205,Personal Care,,,,
17185207,Personal Care,5.35,2.88,2.88,3.67E+02
17185288,Personal Care,,,,2.37E+02
17185342,Personal Care,,,,
17185461,Deli,,,,2.55E+02
17185485,Meat & Seafood,,,,1.13E+02
17185499,Produce,,,,
17185501,Meat & Seafood,,,,2.55E+02
17185513,Meat & Seafood,,,,
17185537,Deli,,,,1.70E+02
17185559,Deli,,,,2.55E+02
17185591,Meat & Seafood,,,,1.42E+02
17185647,Meat & Seafood,,,,1.70E+02
17185657,Deli,,,,1.08E+03
17185681,Deli,,,,6.24E+02
17185763,Meat & Seafood,,,,1.42E+02
17185769,Dairy & Eggs,,,,4.25E+01
17185771,Frozen,,,,4.54E+02
17185783,Frozen,,,,9.07E+02
17185791,Meat & Seafood,,,,6.58E+02
17185801,Meat & Seafood,,,,3.97E+02
17185857,Meat & Seafood,,,,3.40E+02
17185865,Snacks,6.48,3.25,2.15,6.80E+01
17185877,Meat & Seafood,,,,2.83E+02
17185879,Meat & Seafood,,,,3.40E+02
17185897,Meat & Seafood,,,,3.40E+02
17187025,Bakery,,,,7.12E+02
17187315,Bakery,13.26,4.21,4.15,5.08E+02
17187847,Breakfast,8.36,6.18,1.69,6.28E+02
17187921,Deli,4.18,5.66,,2.72E+01
17188779,Frozen,6.5,6.5,1.4,2.97E+02
17192149,Beverages,5.8,3.95,4,9.36E+01
17192167,Pantry,,,,
17192183,Dairy & Eggs,,,,6.66E+02
17192189,Bakery,,,,
17192195,Bakery,,,,
17192196,Household,,,,
17192197,Personal Care,,,,
17192203,Personal Care,,,,
17192207,Dairy & Eggs,,,,1.56E+02
17192208,Pets,,,,1.60E+02
17192213,Bakery,,,,
17192228,Household,,,,
17192239,Personal Care,,,,4.44E+02
17192245,Dairy & Eggs,,,,7.57E+03
17192251,Household,,,,
17192272,Household,,,,
17192275,Household,,,,
17192341,Household,,,,
17192362,Household,,,,2.84E+03
17192364,Pantry,,,,
17192405,Pantry,,,,9.92E-01
17192407,Household,,,,
17192442,Household,,,,
17192443,Pantry,,,,2.18E+02
17192450,Household,,,,
17192459,Bakery,,,,
17192466,Pets,,,,
17192510,Bakery,,,,
17192574,Canned Goods,,,,2.83E+02
17192594,Bakery,,,,
17192612,Frozen,,,,
17192640,Bakery,,,,
17192652,Dairy & Eggs,,,,
17192660,Meat & Seafood,,,,4.54E+02
17192708,Frozen,,,,9.07E+02
17192744,Household,,,,
17192750,Bakery,,,,5.10E+02
17192784,Bakery,,,,
17192802,Meat & Seafood,,,,
17192828,Pets,,,,4.54E+02
17192830,Bakery,,,,
17192864,Bakery,,,,
17192868,Pets,,,,3.97E+01
17192882,Pets,,,,
17192886,Frozen,,,,1.36E+03
17192902,Pets,,,,
17192922,Dry Goods & Pasta,,,,2.98E+02
17192940,Pets,11.61,3.95,,3.47E+02
17192964,Pets,,,,
17193002,Pets,,,,2.83E+02
17193020,Pets,,,,
17193032,Pets,,,,2.27E+03
17193107,Personal Care,,,,
17193191,Meat & Seafood,,,,1.81E+03
17193295,Pets,,,,
17193307,Personal Care,,,,3.99E+02
17249058,Snacks,5.71,8.27,1.89,2.72E+02
17249073,Household,9.41,3.66,6.34,1.19E+03
17256829,Alcohol,,,,
17256847,Alcohol,,,,2.13E+03
17259957,Alcohol,,,,4.26E+03
17262215,Alcohol,11.63,3.2,3.2,1.21E+03
17263408,Breakfast,3.5,3.75,3.75,5.67E+01
17267265,Snacks,9,6.75,3,3.26E+02
17267771,Alcohol,4.98,7.82,,2.30E+03
17269803,Alcohol,9.82,10.27,,7.17E+03
17276085,Alcohol,10.6,15.78,,4.68E+03
17276623,Pantry,,,,2.09E+02
17276670,Snacks,4.17,2.74,,5.44E+01
17276712,Snacks,,,,7.94E+01
17276896,Canned Goods,5.5,3.34,3.3,4.95E+02
17276999,Snacks,,,,
17278456,Frozen,4.18,3.93,3.93,1.80E+02
17278457,Meat & Seafood,4.18,3.93,3.93,1.78E+02
17278463,Deli,4.18,3.93,3.93,1.78E+02
17282469,Snacks,7.8,5.37,,2.49E+02
17283614,Bakery,9.32,4.3,4.3,5.44E+02
17284264,Pantry,7.6,5.58,1.7,3.40E+01
17284278,Canned Goods,3.03,6.59,,4.58E+02
17284293,Canned Goods,3.03,6.59,,4.67E+02
17292531,Snacks,7.8,5.08,2.5,2.99E+02
17292532,Snacks,9.56,7.01,3.5,2.40E+02
17292560,Snacks,7.77,5.02,2.5,2.90E+02
17292566,Snacks,7.75,5,2.5,2.95E+02
17292571,Snacks,7.75,4.94,,2.92E+02
17292672,Snacks,7.81,5.07,,2.92E+02
17292684,Snacks,9.5,6.75,2.19,4.26E+02
17292686,Snacks,7.8,5.04,2.5,2.54E+02
17292690,Snacks,7.75,5,,2.93E+02
17292708,Snacks,7.9,5.15,2.75,2.95E+02
17292714,Pantry,7.81,5.02,2.5,2.90E+02
17292747,Snacks,,,,1.42E+02
17292750,Snacks,7.75,5,2.5,2.90E+02
17292766,Snacks,9.5,6.75,2.2,4.00E+02
17292779,Snacks,7.75,4.94,2.5,2.90E+02
17292806,Snacks,7.8,5.04,2.5,2.63E+02
17292808,Household,4.49,9.59,,1.13E+03
17293091,Snacks,6.7,16.6,19.2,5.90E+02
17293988,Pantry,5.07,3.66,,1.27E+03
17294112,Pantry,4.06,3.02,,3.90E+02
17294501,Deli,6.95,7.45,2.7,2.04E+02
17295153,Pantry,6.1,3,2.95,3.99E+02
17295487,Snacks,8,5.75,,7.29E+02
17295499,Meat & Seafood,6.13,8.69,0.91,3.60E+02
17295531,Meat & Seafood,5.75,10.63,0.89,3.58E+02
17295621,Babies,,,,7.37E+00
17295624,Frozen,,,,4.73E+02
17295625,Frozen,,,,3.40E+02
17295626,Frozen,,,,3.40E+02
17295628,Snacks,,,,1.50E+02
17295630,Snacks,,,,1.87E+02
17295631,Babies,,,,5.67E+01
17295643,Bulk,,,,4.54E+02
17295645,Beverages,,,,1.00E+03
17295647,Babies,,,,1.36E+03
17295649,Frozen,,,,4.73E+02
17295661,Frozen,,,,4.73E+02
17295713,Bakery,,,,
17295754,Canned Goods,,,,
17295758,Household,,,,
17295808,Canned Goods,,,,
17295825,Pets,,,,
17295862,Canned Goods,,,,
17295874,Household,,,,
17295959,Frozen,,,,9.07E+02
17295965,Beverages,,,,1.00E+03
17296014,Dairy & Eggs,,,,2.55E+02
17296038,Beverages,,,,1.00E+00
17296044,Snacks,,,,8.50E+01
17296047,Household,,,,5.03E+02
17296069,Frozen,7.06,7.06,,2.99E+02
17296070,Snacks,,,,4.25E+01
17296080,Snacks,,,,3.54E+01
17296086,Snacks,,,,3.54E+01
17296091,Bakery,,,,
17296107,Dry Goods & Pasta,,,,4.11E+02
17296112,Pantry,,,,3.55E+02
17296129,Snacks,,,,4.25E+01
17296227,Bakery,,,,
17296230,Bakery,,,,
17296311,Canned Goods,,,,4.25E+02
17296371,Pets,4.1,3,3,3.69E+02
17296422,Pantry,,,,2.83E+02
17296505,Snacks,,,,
17296518,Personal Care,6.24,2.68,2.67,4.22E+02
17296578,Personal Care,,,,2.86E+02
17296618,Pantry,,,,2.49E+02
17296623,Pantry,,,,2.49E+02
17296733,Babies,,,,6.24E+02
17296741,Deli,,,,6.80E+02
17296751,Bakery,,,,6.80E+02
17296754,Frozen,,,,6.80E+02
17296777,Deli,,,,2.83E+02
17296837,Pantry,,,,
17296876,Household,,,,
17297981,Babies,6.14,2.9,,1.18E+02
17298006,Canned Goods,3.07,2.85,,4.13E+02
17298061,Alcohol,10.84,5.07,,3.13E+03
17298481,Alcohol,11.9,3.03,,1.32E+03
17300339,Dairy & Eggs,4.06,3.01,,3.95E+02
17300342,Beverages,6.2,2.6,,5.03E+02
17300394,Snacks,5.55,5.4,2.15,
17300409,Personal Care,4.16,2.84,,1.77E+02
17300465,Snacks,5.43,5.42,1.68,2.00E+02
17300498,Personal Care,,,,
17303195,Snacks,10.6,5.83,,7.94E+01
17303199,Snacks,7.82,5.33,,7.94E+01
17303727,Snacks,,,,2.83E+01
17305785,Pets,,,,9.92E+01
17305833,Pets,,,,9.92E+01
17305835,Pets,,,,9.92E+01
17307728,Snacks,,,,
17307732,Household,,,,
17307737,Babies,,,,
17307740,Personal Care,,,,3.99E+02
17307744,Beverages,,,,4.26E+03
17307755,Pantry,,,,1.59E+02
17307765,Personal Care,5.01,2.59,,2.97E+02
17307771,Snacks,10.5,3.25,0.5,1.47E+02
17307773,Babies,,,,6.58E+02
17307776,Snacks,,,,
17307849,Dairy & Eggs,,,,3.40E+02
17307863,Snacks,,,,
17307952,Deli,,,,1.70E+02
17308015,Snacks,8.09,5.17,0.83,2.04E+02
17308027,Snacks,8.09,5.22,0.83,2.13E+02
17308029,Snacks,8.25,5.35,1,2.07E+02
17308056,Pets,,,,
17308061,Bakery,,,,2.55E+02
17308064,Bakery,,,,2.55E+02
17308069,Bakery,,,,2.83E+02
17308074,Bakery,,,,2.83E+02
17308106,Personal Care,,,,2.83E+01
17308159,Personal Care,,,,5.67E+01
17308163,Canned Goods,,,,9.92E+01
17308212,Personal Care,,,,2.83E+01
17308218,Personal Care,,,,2.83E+01
17308233,Snacks,6.76,5.08,,2.56E+02
17308251,Babies,,,,6.10E+02
17309109,Pantry,,,,2.83E+02
17309222,Snacks,,,,
17309253,Pantry,6.31,2.96,2.95,7.01E+02
17309260,International,6.31,2.96,2.95,7.17E+02
17309287,Pets,,,,3.63E+03
17309295,Pets,,,,6.35E+03
17309298,Pets,,,,9.07E+03
17309302,Babies,,,,7.10E+02
17309332,Snacks,,,,
17309336,Deli,,,,4.54E+02
17309340,Deli,,,,
17309345,Breakfast,,,,
17309360,Frozen,,,,
17309374,Deli,,,,
17309417,Personal Care,,,,
17313345,Household,5.5,2.23,,9.07E+00
17313361,Frozen,4.63,9.13,3.06,3.49E+02
17313386,Snacks,1.83,5.72,,4.08E+01
17313388,Household,8.85,2.95,,4.31E+02
17313394,Frozen,,,,3.72E+02
17313399,Frozen,,,,3.70E+02
17313407,Snacks,8.38,6.25,2.38,3.52E+02
17313408,Frozen,,,,3.67E+02
17313416,Personal Care,5.15,2.1,2.1,2.04E+02
17313433,Personal Care,5.05,2.04,2,2.00E+02
17313436,Frozen,,,,3.65E+02
17313443,Personal Care,4.75,4.39,,5.44E+01
17313447,Personal Care,,,,3.18E+01
17313492,Snacks,7.9,5.65,3.55,9.03E+02
17313500,Personal Care,5.57,6.03,3.5,3.01E+02
17313505,Pantry,4.55,3.6,,4.40E+02
17313548,Beverages,8.56,2.85,2.83,5.90E+02
17313568,Bakery,11,4,4,5.67E+02
17313573,Personal Care,3.31,3.5,,3.18E+01
17313588,Beverages,7.89,2.7,,8.01E+02
17313591,Personal Care,6.54,3.01,3.03,1.72E+02
17313619,Pantry,8.28,3.81,,1.02E+03
17313663,Personal Care,8.44,2.91,,3.81E+02
17313668,Canned Goods,3.49,3.37,3.37,5.22E+02
17313686,Alcohol,11.43,3,,1.40E+03
17313693,Beverages,5.28,15.75,,4.52E+03
17313707,Frozen,8,7.56,2.01,4.54E+02
17313708,Beverages,8.81,2.88,,6.44E+02
17313730,Snacks,14,9.75,3.5,3.69E+02
17313776,Alcohol,6.29,9.32,6.83,4.54E+03
17313777,Personal Care,,,,3.36E+02
17313786,Beverages,7.59,2.45,,4.35E+02
17313825,Beverages,3.25,5.5,2.75,6.80E+01
17313826,Personal Care,6.04,3.91,,4.17E+02
17313839,Beverages,,,,5.53E+02
17313842,Snacks,2.01,7.91,0.65,7.94E+01
17313925,Personal Care,5.85,3.13,3.13,4.42E+02
17313926,Personal Care,7.48,4.33,5.32,2.80E+02
17313939,Frozen,7.3,7.3,1.9,1.13E+02
17313963,Beverages,7.05,2.44,2.44,4.75E+02
17313984,Alcohol,11.81,3.02,,1.25E+03
17313988,Beverages,,,,3.06E+03
17314021,Personal Care,9.04,3.6,,6.62E+02
17314026,Frozen,6.75,6,1.63,2.49E+02
17314049,Household,10.69,5.91,,2.69E+03
17314053,Beverages,,,,2.72E+03
17314091,Personal Care,8.57,2.97,1.89,2.81E+02
17314100,Dairy & Eggs,4.47,4.6,,7.17E+02
17314105,Frozen,6.35,8.58,1.28,2.49E+02
17314119,Frozen,12.31,14.75,1.25,7.76E+02
17314175,Beverages,,,,1.74E+03
17314205,Personal Care,5.99,3.02,,1.68E+02
17314220,Personal Care,,,,3.31E+02
17314285,Personal Care,9,3.58,3.58,7.94E+02
17314307,Personal Care,6.31,3.19,3.19,5.76E+02
17314322,Snacks,5.66,4.99,5,2.81E+02
17314348,Beverages,7.63,2.69,2.69,4.31E+02
17314400,Dairy & Eggs,6.9,3,3,4.88E+02
17314407,Pets,6.9,10.35,6,3.74E+03
17314422,Personal Care,4.99,2.12,1.35,5.90E+01
17314453,Personal Care,7.93,5.15,,8.62E+02
17314462,Personal Care,10.53,4.37,,1.10E+03
17314520,Pets,22.84,17.95,,1.51E+04
17314562,Babies,6.4,2.45,1.6,1.27E+02
17314604,Snacks,6.86,5.24,,1.45E+02
17314610,Dairy & Eggs,6.91,3,3,4.73E+02
17314614,Personal Care,4.55,2.44,2.44,1.53E+02
17314660,Bakery,9.11,5.37,3.18,6.76E+02
17314668,Personal Care,6.61,3.76,,1.27E+02
17314674,Household,10.57,4.75,,7.39E+02
17314694,Beverages,,,,3.88E+02
17314707,Pets,8.29,9.78,,9.55E+02
17314726,Canned Goods,4.43,2.94,,4.99E+02
17314731,Alcohol,11.25,3.05,3.05,1.20E+03
17314759,Personal Care,8.44,2.91,,3.86E+02
17314764,Personal Care,3.7,2.06,2.06,8.50E+01
17314768,Snacks,4.53,1.79,,6.35E+01
17314771,Pets,,,,2.12E+04
17314784,Canned Goods,4.52,3.36,,6.51E+02
17314793,Personal Care,5.75,2.5,,2.81E+02
17314794,Personal Care,6.31,2.4,2.38,2.31E+02
17314821,Beverages,,,,1.67E+03
17314873,Personal Care,8.99,3.59,3.58,8.03E+02
17314905,Breakfast,13.3,7.77,2.53,3.40E+02
17314942,Personal Care,5.12,5.98,,1.22E+02
17314951,Personal Care,4.95,4.75,2.9,2.40E+02
17314958,Frozen,5.15,7.11,,3.12E+02
17314978,Beverages,7.63,2.69,2.69,6.89E+03
17315000,Personal Care,8.44,2.91,,4.08E+02
17315010,Personal Care,8.44,2.91,,3.81E+02
17315025,Pets,,,,5.95E+02
17315027,Personal Care,9.06,3.62,2.06,7.21E+02
17315037,Meat & Seafood,5,8,,3.46E+02
17315067,Babies,,,,1.32E+02
17315083,Dairy & Eggs,,,,2.72E+01
17315117,Personal Care,4.38,4.05,4.06,4.54E+01
17315134,Alcohol,13.1,3.94,,2.21E+03
17315144,Personal Care,8.57,2.97,1.89,2.81E+02
17315170,Household,6.26,1.81,5.67,2.99E+02
17315182,Snacks,,,,2.63E+02
17315196,Frozen,9.63,4.13,1.27,2.83E+02
17315242,Pantry,,,,1.03E+03
17315285,Personal Care,8.16,2.83,,3.31E+02
17315296,Pantry,,,,5.44E+01
17315327,Personal Care,9.25,2.03,2,3.31E+02
17315353,Beverages,6.7,5.52,,2.18E+03
17315369,Snacks,1.84,4.86,,5.44E+01
17315408,Babies,6.5,3.05,1.6,1.27E+02
17315418,Household,,,,8.85E+01
17315435,Beverages,5.76,3.81,,2.13E+02
17315445,Pantry,9,4.4,,7.62E+02
17315454,Snacks,2.44,3.8,0.83,8.42E+01
17315469,Personal Care,9.05,3.94,9.25,4.67E+02
17315492,Frozen,5.64,5,5,8.19E+02
17315519,Pantry,8.69,4.08,4.07,5.35E+02
17315522,Beverages,8.47,2.55,,4.94E+02
